farmer_land_name,fieldID,Dates,NDVI
archangelskoe,175,2019_08_13,0.2292
archangelskoe,176,2019_08_13,0.1955
archangelskoe,177,2019_08_13,0.2248
archangelskoe,178,2019_08_13,0.1897
archangelskoe,179,2019_08_13,0.2346
archangelskoe,180,2019_08_13,0.2228
archangelskoe,181,2019_08_13,0.2634
archangelskoe,182,2019_08_13,0.1992
archangelskoe,183,2019_08_13,0.2167
archangelskoe,184,2019_08_13,0.2222
archangelskoe,185,2019_08_13,0.2291
archangelskoe,186,2019_08_13,0.2305
archangelskoe,187,2019_08_13,0.2281
archangelskoe,188,2019_08_13,0.2179
archangelskoe,189,2019_08_13,0.2332
archangelskoe,190,2019_08_13,0.2215
archangelskoe,191,2019_08_13,0.2812
archangelskoe,192,2019_08_13,0.243
archangelskoe,193,2019_08_13,0.2081
archangelskoe,194,2019_08_13,0.231
archangelskoe,195,2019_08_13,0.2634
archangelskoe,196,2019_08_13,0.2368
archangelskoe,197,2019_08_13,0.2271
archangelskoe,198,2019_08_13,0.2199
archangelskoe,199,2019_08_13,0.2239
archangelskoe,200,2019_08_13,0.2193
archangelskoe,201,2019_08_13,0.2538
archangelskoe,202,2019_08_13,0.2524
archangelskoe,203,2019_08_13,0.2846
archangelskoe,204,2019_08_13,0.2004
archangelskoe,55,2019_08_29,0.2073
archangelskoe,56,2019_08_29,0.1993
archangelskoe,57,2019_08_29,0.2049
archangelskoe,58,2019_08_29,0.2218
archangelskoe,59,2019_08_29,0.2089
archangelskoe,60,2019_08_29,0.2139
archangelskoe,61,2019_08_29,0.31570000000000004
archangelskoe,62,2019_08_29,0.23
archangelskoe,63,2019_08_29,0.2226
archangelskoe,64,2019_08_29,0.1849
archangelskoe,65,2019_08_29,0.2182
archangelskoe,66,2019_08_29,0.228
archangelskoe,67,2019_08_29,0.2612
archangelskoe,68,2019_08_29,0.2172
archangelskoe,69,2019_08_29,0.2206
archangelskoe,70,2019_08_29,0.2139
archangelskoe,71,2019_08_29,0.2094
archangelskoe,72,2019_08_29,0.2349
archangelskoe,73,2019_08_29,0.2025
archangelskoe,74,2019_08_29,0.22
archangelskoe,75,2019_08_29,0.2579
archangelskoe,76,2019_08_29,0.2085
archangelskoe,77,2019_08_29,0.2449
archangelskoe,78,2019_08_29,0.2101
archangelskoe,79,2019_08_29,0.227
archangelskoe,80,2019_08_29,0.2622
archangelskoe,81,2019_08_29,0.2311
archangelskoe,82,2019_08_29,0.2261
archangelskoe,83,2019_08_29,0.2244
archangelskoe,84,2019_08_29,0.2478
archangelskoe,85,2019_08_29,0.2262
archangelskoe,86,2019_08_29,0.2738
archangelskoe,87,2019_08_29,0.2277
archangelskoe,88,2019_08_29,0.2375
archangelskoe,89,2019_08_29,0.2314
archangelskoe,90,2019_08_29,0.2592
archangelskoe,91,2019_08_29,0.2229
archangelskoe,92,2019_08_29,0.2321
archangelskoe,93,2019_08_29,0.2213
archangelskoe,94,2019_08_29,0.2396
archangelskoe,95,2019_08_29,0.2484
archangelskoe,96,2019_08_29,0.2354
archangelskoe,97,2019_08_29,0.229
archangelskoe,98,2019_08_29,0.226
archangelskoe,99,2019_08_29,0.2468
archangelskoe,100,2019_08_29,0.2415
archangelskoe,101,2019_08_29,0.2337
archangelskoe,102,2019_08_29,0.2438
archangelskoe,103,2019_08_29,0.2447
archangelskoe,104,2019_08_29,0.2397
archangelskoe,105,2019_08_29,0.2371
archangelskoe,106,2019_08_29,0.32330000000000003
archangelskoe,107,2019_08_29,0.231
archangelskoe,108,2019_08_29,0.2129
archangelskoe,109,2019_08_29,0.2737
archangelskoe,110,2019_08_29,0.2033
archangelskoe,111,2019_08_29,0.2116
archangelskoe,112,2019_08_29,0.2365
archangelskoe,113,2019_08_29,0.2038
archangelskoe,114,2019_08_29,0.209
archangelskoe,115,2019_08_29,0.2061
archangelskoe,116,2019_08_29,0.2
archangelskoe,117,2019_08_29,0.2008
archangelskoe,118,2019_08_29,0.3858
archangelskoe,119,2019_08_29,0.3848
archangelskoe,120,2019_08_29,0.1848
archangelskoe,121,2019_08_29,0.2114
archangelskoe,122,2019_08_29,0.204
archangelskoe,123,2019_08_29,0.1946
archangelskoe,124,2019_08_29,0.1981
archangelskoe,125,2019_08_29,0.1945
archangelskoe,126,2019_08_29,0.2004
archangelskoe,127,2019_08_29,0.2069
archangelskoe,128,2019_08_29,0.2067
archangelskoe,129,2019_08_29,0.2029
archangelskoe,130,2019_08_29,0.2071
archangelskoe,131,2019_08_29,0.2125
archangelskoe,132,2019_08_29,0.2147
archangelskoe,133,2019_08_29,0.2181
archangelskoe,134,2019_08_29,0.2083
archangelskoe,135,2019_08_29,0.2088
archangelskoe,136,2019_08_29,0.20600000000000002
archangelskoe,137,2019_08_29,0.2083
archangelskoe,138,2019_08_29,0.2506
archangelskoe,139,2019_08_29,0.2332
archangelskoe,140,2019_08_29,0.2181
archangelskoe,141,2019_08_29,0.2212
archangelskoe,142,2019_08_29,0.2256
archangelskoe,143,2019_08_29,0.2493
archangelskoe,144,2019_08_29,0.2278
archangelskoe,145,2019_08_29,0.2256
archangelskoe,146,2019_08_29,0.2499
archangelskoe,147,2019_08_29,0.2579
archangelskoe,148,2019_08_29,0.2159
archangelskoe,149,2019_08_29,0.2146
archangelskoe,150,2019_08_29,0.2516
archangelskoe,151,2019_08_29,0.2536
archangelskoe,152,2019_08_29,0.2355
archangelskoe,153,2019_08_29,0.2463
archangelskoe,154,2019_08_29,0.2394
archangelskoe,155,2019_08_29,0.222
archangelskoe,156,2019_08_29,0.2308
archangelskoe,157,2019_08_29,0.2322
archangelskoe,158,2019_08_29,0.2303
archangelskoe,159,2019_08_29,0.24100000000000002
archangelskoe,160,2019_08_29,0.2449
archangelskoe,161,2019_08_29,0.253
archangelskoe,162,2019_08_29,0.2408
archangelskoe,163,2019_08_29,0.29660000000000003
archangelskoe,164,2019_08_29,0.2263
archangelskoe,165,2019_08_29,0.2466
archangelskoe,166,2019_08_29,0.2268
archangelskoe,167,2019_08_29,0.2364
archangelskoe,168,2019_08_29,0.2516
archangelskoe,169,2019_08_29,0.2338
archangelskoe,170,2019_08_29,0.2018
archangelskoe,171,2019_08_29,0.2289
archangelskoe,172,2019_08_29,0.2024
archangelskoe,173,2019_08_29,0.2137
archangelskoe,174,2019_08_29,0.2263
archangelskoe,175,2019_08_29,0.2218
archangelskoe,176,2019_08_29,0.2067
archangelskoe,177,2019_08_29,0.2253
archangelskoe,178,2019_08_29,0.1972
archangelskoe,179,2019_08_29,0.2361
archangelskoe,180,2019_08_29,0.222
archangelskoe,181,2019_08_29,0.2452
archangelskoe,182,2019_08_29,0.2085
archangelskoe,183,2019_08_29,0.2225
archangelskoe,184,2019_08_29,0.2206
archangelskoe,185,2019_08_29,0.2362
archangelskoe,186,2019_08_29,0.2253
archangelskoe,187,2019_08_29,0.2286
archangelskoe,188,2019_08_29,0.2321
archangelskoe,189,2019_08_29,0.2312
archangelskoe,190,2019_08_29,0.2188
archangelskoe,191,2019_08_29,0.26530000000000004
archangelskoe,192,2019_08_29,0.2398
archangelskoe,193,2019_08_29,0.204
archangelskoe,194,2019_08_29,0.2185
archangelskoe,195,2019_08_29,0.2662
archangelskoe,196,2019_08_29,0.2297
archangelskoe,197,2019_08_29,0.2233
archangelskoe,198,2019_08_29,0.207
archangelskoe,199,2019_08_29,0.23
archangelskoe,200,2019_08_29,0.2195
archangelskoe,201,2019_08_29,0.2373
archangelskoe,202,2019_08_29,0.2349
archangelskoe,203,2019_08_29,0.2483
archangelskoe,204,2019_08_29,0.2098
archangelskoe,55,2019_09_14,0.2053
archangelskoe,56,2019_09_14,0.2007
archangelskoe,57,2019_09_14,0.2082
archangelskoe,58,2019_09_14,0.2116
archangelskoe,59,2019_09_14,0.2119
archangelskoe,60,2019_09_14,0.2143
archangelskoe,61,2019_09_14,0.33290000000000003
archangelskoe,62,2019_09_14,0.2284
archangelskoe,63,2019_09_14,0.2326
archangelskoe,64,2019_09_14,0.1876
archangelskoe,65,2019_09_14,0.2128
archangelskoe,66,2019_09_14,0.2278
archangelskoe,67,2019_09_14,0.2605
archangelskoe,68,2019_09_14,0.2149
archangelskoe,69,2019_09_14,0.2119
archangelskoe,70,2019_09_14,0.2022
archangelskoe,71,2019_09_14,0.2074
archangelskoe,72,2019_09_14,0.2452
archangelskoe,73,2019_09_14,0.1944
archangelskoe,74,2019_09_14,0.2066
archangelskoe,75,2019_09_14,0.23440000000000005
archangelskoe,76,2019_09_14,0.1924
archangelskoe,77,2019_09_14,0.2128
archangelskoe,78,2019_09_14,0.2113
archangelskoe,79,2019_09_14,0.2124
archangelskoe,80,2019_09_14,0.2536
archangelskoe,81,2019_09_14,0.2279
archangelskoe,82,2019_09_14,0.2285
archangelskoe,83,2019_09_14,0.2281
archangelskoe,84,2019_09_14,0.2447
archangelskoe,85,2019_09_14,0.225
archangelskoe,86,2019_09_14,0.233
archangelskoe,87,2019_09_14,0.231
archangelskoe,88,2019_09_14,0.235
archangelskoe,89,2019_09_14,0.2424
archangelskoe,90,2019_09_14,0.2466
archangelskoe,91,2019_09_14,0.2226
archangelskoe,92,2019_09_14,0.2263
archangelskoe,93,2019_09_14,0.2226
archangelskoe,94,2019_09_14,0.2393
archangelskoe,95,2019_09_14,0.2484
archangelskoe,96,2019_09_14,0.229
archangelskoe,97,2019_09_14,0.229
archangelskoe,98,2019_09_14,0.2287
archangelskoe,99,2019_09_14,0.24750000000000005
archangelskoe,100,2019_09_14,0.24100000000000002
archangelskoe,101,2019_09_14,0.237
archangelskoe,102,2019_09_14,0.2997
archangelskoe,103,2019_09_14,0.2497
archangelskoe,104,2019_09_14,0.2349
archangelskoe,105,2019_09_14,0.3351
archangelskoe,106,2019_09_14,0.3304
archangelskoe,107,2019_09_14,0.2283
archangelskoe,108,2019_09_14,0.2079
archangelskoe,109,2019_09_14,0.29500000000000004
archangelskoe,110,2019_09_14,0.2016
archangelskoe,111,2019_09_14,0.2195
archangelskoe,112,2019_09_14,0.25
archangelskoe,113,2019_09_14,0.2072
archangelskoe,114,2019_09_14,0.2071
archangelskoe,115,2019_09_14,0.2074
archangelskoe,116,2019_09_14,0.203
archangelskoe,117,2019_09_14,0.1988
archangelskoe,118,2019_09_14,0.4087
archangelskoe,119,2019_09_14,0.4023000000000001
archangelskoe,120,2019_09_14,0.1794
archangelskoe,121,2019_09_14,0.2267
archangelskoe,122,2019_09_14,0.2023
archangelskoe,123,2019_09_14,0.1989
archangelskoe,124,2019_09_14,0.1989
archangelskoe,125,2019_09_14,0.1904
archangelskoe,126,2019_09_14,0.205
archangelskoe,127,2019_09_14,0.214
archangelskoe,128,2019_09_14,0.21
archangelskoe,129,2019_09_14,0.2094
archangelskoe,130,2019_09_14,0.2098
archangelskoe,131,2019_09_14,0.2098
archangelskoe,132,2019_09_14,0.207
archangelskoe,133,2019_09_14,0.2102
archangelskoe,134,2019_09_14,0.2106
archangelskoe,135,2019_09_14,0.2165
archangelskoe,136,2019_09_14,0.2174
archangelskoe,137,2019_09_14,0.1938
archangelskoe,138,2019_09_14,0.2515
archangelskoe,139,2019_09_14,0.2212
archangelskoe,140,2019_09_14,0.204
archangelskoe,141,2019_09_14,0.2051
archangelskoe,142,2019_09_14,0.2169
archangelskoe,143,2019_09_14,0.2408
archangelskoe,144,2019_09_14,0.229
archangelskoe,145,2019_09_14,0.2308
archangelskoe,146,2019_09_14,0.2599
archangelskoe,147,2019_09_14,0.2533
archangelskoe,148,2019_09_14,0.2105
archangelskoe,149,2019_09_14,0.2088
archangelskoe,150,2019_09_14,0.2635
archangelskoe,151,2019_09_14,0.2655
archangelskoe,152,2019_09_14,0.2351
archangelskoe,153,2019_09_14,0.209
archangelskoe,154,2019_09_14,0.20800000000000002
archangelskoe,155,2019_09_14,0.2151
archangelskoe,156,2019_09_14,0.2197
archangelskoe,157,2019_09_14,0.2176
archangelskoe,158,2019_09_14,0.2181
archangelskoe,159,2019_09_14,0.224
archangelskoe,160,2019_09_14,0.2325
archangelskoe,161,2019_09_14,0.2356
archangelskoe,162,2019_09_14,0.2327
archangelskoe,163,2019_09_14,0.269
archangelskoe,164,2019_09_14,0.2319
archangelskoe,165,2019_09_14,0.2418
archangelskoe,166,2019_09_14,0.2242
archangelskoe,167,2019_09_14,0.2403
archangelskoe,168,2019_09_14,0.2402
archangelskoe,169,2019_09_14,0.2318
archangelskoe,170,2019_09_14,0.1921
archangelskoe,171,2019_09_14,0.242
archangelskoe,172,2019_09_14,0.2006
archangelskoe,173,2019_09_14,0.2025
archangelskoe,174,2019_09_14,0.2347
archangelskoe,175,2019_09_14,0.2324
archangelskoe,176,2019_09_14,0.1969
archangelskoe,177,2019_09_14,0.2287
archangelskoe,178,2019_09_14,0.1891
archangelskoe,179,2019_09_14,0.2188
archangelskoe,180,2019_09_14,0.2255
archangelskoe,181,2019_09_14,0.2329
archangelskoe,182,2019_09_14,0.2082
archangelskoe,183,2019_09_14,0.2188
archangelskoe,184,2019_09_14,0.204
archangelskoe,185,2019_09_14,0.2325
archangelskoe,186,2019_09_14,0.2226
archangelskoe,187,2019_09_14,0.2285
archangelskoe,188,2019_09_14,0.2162
archangelskoe,189,2019_09_14,0.2342
archangelskoe,190,2019_09_14,0.223
archangelskoe,191,2019_09_14,0.2602
archangelskoe,192,2019_09_14,0.2337
archangelskoe,193,2019_09_14,0.1998
archangelskoe,194,2019_09_14,0.2194
archangelskoe,195,2019_09_14,0.2712
archangelskoe,196,2019_09_14,0.23535
archangelskoe,197,2019_09_14,0.2262
archangelskoe,198,2019_09_14,0.209
archangelskoe,199,2019_09_14,0.2199
archangelskoe,200,2019_09_14,0.2199
archangelskoe,201,2019_09_14,0.2395
archangelskoe,202,2019_09_14,0.2281
archangelskoe,203,2019_09_14,0.2492
archangelskoe,204,2019_09_14,0.1924
archangelskoe,55,2019_09_30,0.2224
archangelskoe,56,2019_09_30,0.2726
archangelskoe,57,2019_09_30,0.2485
archangelskoe,58,2019_09_30,0.2619
archangelskoe,59,2019_09_30,0.2605
archangelskoe,60,2019_09_30,0.3156
archangelskoe,61,2019_09_30,0.3362
archangelskoe,62,2019_09_30,0.35250000000000004
archangelskoe,63,2019_09_30,0.33140000000000003
archangelskoe,64,2019_09_30,0.2914
archangelskoe,65,2019_09_30,0.2401
archangelskoe,66,2019_09_30,0.2314
archangelskoe,67,2019_09_30,0.3466
archangelskoe,68,2019_09_30,0.2382
archangelskoe,69,2019_09_30,0.3746
archangelskoe,70,2019_09_30,0.2473
archangelskoe,71,2019_09_30,0.2254
archangelskoe,72,2019_09_30,0.26280000000000003
archangelskoe,73,2019_09_30,0.2324
archangelskoe,74,2019_09_30,0.2544
archangelskoe,75,2019_09_30,0.27940000000000004
archangelskoe,76,2019_09_30,0.2166
archangelskoe,77,2019_09_30,0.26730000000000004
archangelskoe,78,2019_09_30,0.2181
archangelskoe,79,2019_09_30,0.2171
archangelskoe,80,2019_09_30,0.2645
archangelskoe,81,2019_09_30,0.2686
archangelskoe,82,2019_09_30,0.3365
archangelskoe,83,2019_09_30,0.4181
archangelskoe,84,2019_09_30,0.4321
archangelskoe,85,2019_09_30,0.3712
archangelskoe,86,2019_09_30,0.27040000000000003
archangelskoe,87,2019_09_30,0.3291
archangelskoe,88,2019_09_30,0.3497
archangelskoe,89,2019_09_30,0.3769
archangelskoe,90,2019_09_30,0.4195
archangelskoe,91,2019_09_30,0.3624
archangelskoe,92,2019_09_30,0.3847
archangelskoe,93,2019_09_30,0.3666
archangelskoe,94,2019_09_30,0.3274
archangelskoe,95,2019_09_30,0.3289
archangelskoe,96,2019_09_30,0.36000000000000004
archangelskoe,97,2019_09_30,0.35860000000000003
archangelskoe,98,2019_09_30,0.3773
archangelskoe,99,2019_09_30,0.3355
archangelskoe,100,2019_09_30,0.30670000000000003
archangelskoe,101,2019_09_30,0.2782
archangelskoe,102,2019_09_30,0.5333
archangelskoe,103,2019_09_30,0.28750000000000003
archangelskoe,104,2019_09_30,0.2461
archangelskoe,105,2019_09_30,0.42100000000000004
archangelskoe,106,2019_09_30,0.4944
archangelskoe,107,2019_09_30,0.2644
archangelskoe,108,2019_09_30,0.2489
archangelskoe,109,2019_09_30,0.3305
archangelskoe,110,2019_09_30,0.232
archangelskoe,111,2019_09_30,0.27140000000000003
archangelskoe,112,2019_09_30,0.30110000000000003
archangelskoe,113,2019_09_30,0.2226
archangelskoe,114,2019_09_30,0.2254
archangelskoe,115,2019_09_30,0.2224
archangelskoe,116,2019_09_30,0.27940000000000004
archangelskoe,117,2019_09_30,0.35000000000000003
archangelskoe,118,2019_09_30,0.4399
archangelskoe,119,2019_09_30,0.4552000000000001
archangelskoe,120,2019_09_30,0.2455
archangelskoe,121,2019_09_30,0.2854
archangelskoe,122,2019_09_30,0.2576
archangelskoe,123,2019_09_30,0.2214
archangelskoe,124,2019_09_30,0.2337
archangelskoe,125,2019_09_30,0.2302
archangelskoe,126,2019_09_30,0.309
archangelskoe,127,2019_09_30,0.3418
archangelskoe,128,2019_09_30,0.3341
archangelskoe,129,2019_09_30,0.3039
archangelskoe,130,2019_09_30,0.3819
archangelskoe,131,2019_09_30,0.33890000000000003
archangelskoe,132,2019_09_30,0.23
archangelskoe,133,2019_09_30,0.2343
archangelskoe,134,2019_09_30,0.2465
archangelskoe,135,2019_09_30,0.2558
archangelskoe,136,2019_09_30,0.2381
archangelskoe,137,2019_09_30,0.2203
archangelskoe,138,2019_09_30,0.33940000000000003
archangelskoe,139,2019_09_30,0.27790000000000004
archangelskoe,140,2019_09_30,0.2388
archangelskoe,141,2019_09_30,0.233
archangelskoe,142,2019_09_30,0.2538
archangelskoe,143,2019_09_30,0.2904
archangelskoe,144,2019_09_30,0.2687
archangelskoe,145,2019_09_30,0.2722
archangelskoe,146,2019_09_30,0.29760000000000003
archangelskoe,147,2019_09_30,0.28400000000000003
archangelskoe,148,2019_09_30,0.31520000000000004
archangelskoe,149,2019_09_30,0.276
archangelskoe,150,2019_09_30,0.29810000000000003
archangelskoe,151,2019_09_30,0.27940000000000004
archangelskoe,152,2019_09_30,0.26
archangelskoe,153,2019_09_30,0.2664
archangelskoe,154,2019_09_30,0.25470000000000004
archangelskoe,155,2019_09_30,0.2655
archangelskoe,156,2019_09_30,0.2233
archangelskoe,157,2019_09_30,0.2176
archangelskoe,158,2019_09_30,0.25570000000000004
archangelskoe,159,2019_09_30,0.23440000000000005
archangelskoe,160,2019_09_30,0.2466
archangelskoe,161,2019_09_30,0.2559
archangelskoe,162,2019_09_30,0.2535
archangelskoe,163,2019_09_30,0.272
archangelskoe,164,2019_09_30,0.3777
archangelskoe,165,2019_09_30,0.3438
archangelskoe,166,2019_09_30,0.32370000000000004
archangelskoe,167,2019_09_30,0.4523
archangelskoe,168,2019_09_30,0.3317
archangelskoe,169,2019_09_30,0.3315
archangelskoe,170,2019_09_30,0.2333
archangelskoe,171,2019_09_30,0.2611
archangelskoe,172,2019_09_30,0.2333
archangelskoe,173,2019_09_30,0.2426
archangelskoe,174,2019_09_30,0.2747
archangelskoe,175,2019_09_30,0.27140000000000003
archangelskoe,176,2019_09_30,0.2351
archangelskoe,177,2019_09_30,0.28
archangelskoe,178,2019_09_30,0.2178
archangelskoe,179,2019_09_30,0.2361
archangelskoe,180,2019_09_30,0.2577
archangelskoe,181,2019_09_30,0.2474
archangelskoe,182,2019_09_30,0.2351
archangelskoe,183,2019_09_30,0.2333
archangelskoe,184,2019_09_30,0.2449
archangelskoe,185,2019_09_30,0.3299
archangelskoe,186,2019_09_30,0.3556
archangelskoe,187,2019_09_30,0.3701
archangelskoe,188,2019_09_30,0.35550000000000004
archangelskoe,189,2019_09_30,0.33440000000000003
archangelskoe,190,2019_09_30,0.33130000000000004
archangelskoe,191,2019_09_30,0.3417
archangelskoe,192,2019_09_30,0.2864
archangelskoe,193,2019_09_30,0.2193
archangelskoe,194,2019_09_30,0.2329
archangelskoe,195,2019_09_30,0.2639
archangelskoe,196,2019_09_30,0.2341
archangelskoe,197,2019_09_30,0.2631
archangelskoe,198,2019_09_30,0.2298
archangelskoe,199,2019_09_30,0.2439
archangelskoe,200,2019_09_30,0.2287
archangelskoe,201,2019_09_30,0.2246
archangelskoe,202,2019_09_30,0.2335
archangelskoe,203,2019_09_30,0.2406
archangelskoe,204,2019_09_30,0.2012
archangelskoe,55,2019_10_16,0.2308
archangelskoe,56,2019_10_16,0.27090000000000003
archangelskoe,57,2019_10_16,0.2726
archangelskoe,58,2019_10_16,0.4051
archangelskoe,59,2019_10_16,0.30110000000000003
archangelskoe,60,2019_10_16,0.3648
archangelskoe,61,2019_10_16,0.34800000000000003
archangelskoe,62,2019_10_16,0.4091
archangelskoe,63,2019_10_16,0.375
archangelskoe,64,2019_10_16,0.31970000000000004
archangelskoe,65,2019_10_16,0.265
archangelskoe,66,2019_10_16,0.2365
archangelskoe,67,2019_10_16,0.4402
archangelskoe,68,2019_10_16,0.26890000000000003
archangelskoe,69,2019_10_16,0.3905
archangelskoe,70,2019_10_16,0.28500000000000003
archangelskoe,71,2019_10_16,0.2283
archangelskoe,72,2019_10_16,0.30210000000000004
archangelskoe,73,2019_10_16,0.2519
archangelskoe,74,2019_10_16,0.261
archangelskoe,75,2019_10_16,0.2801
archangelskoe,76,2019_10_16,0.228950796812749
archangelskoe,77,2019_10_16,0.2499
archangelskoe,78,2019_10_16,0.2817
archangelskoe,79,2019_10_16,0.2292
archangelskoe,80,2019_10_16,0.26830000000000004
archangelskoe,81,2019_10_16,0.2447
archangelskoe,82,2019_10_16,0.3924
archangelskoe,83,2019_10_16,0.5194
archangelskoe,84,2019_10_16,0.4772
archangelskoe,85,2019_10_16,0.4344
archangelskoe,86,2019_10_16,0.27340000000000003
archangelskoe,87,2019_10_16,0.371
archangelskoe,88,2019_10_16,0.4396000000000001
archangelskoe,89,2019_10_16,0.4936
archangelskoe,90,2019_10_16,0.6162000000000001
archangelskoe,91,2019_10_16,0.4270000000000001
archangelskoe,92,2019_10_16,0.4288
archangelskoe,93,2019_10_16,0.4348
archangelskoe,94,2019_10_16,0.3697
archangelskoe,95,2019_10_16,0.3411
archangelskoe,96,2019_10_16,0.3964
archangelskoe,97,2019_10_16,0.4151
archangelskoe,98,2019_10_16,0.4282
archangelskoe,99,2019_10_16,0.3556
archangelskoe,100,2019_10_16,0.3234
archangelskoe,101,2019_10_16,0.3282
archangelskoe,102,2019_10_16,0.6025
archangelskoe,103,2019_10_16,0.337
archangelskoe,104,2019_10_16,0.3085
archangelskoe,105,2019_10_16,0.5046
archangelskoe,106,2019_10_16,0.5229
archangelskoe,107,2019_10_16,0.4019
archangelskoe,108,2019_10_16,0.2843
archangelskoe,109,2019_10_16,0.3373
archangelskoe,110,2019_10_16,0.2564
archangelskoe,111,2019_10_16,0.31370000000000003
archangelskoe,112,2019_10_16,0.32680000000000003
archangelskoe,113,2019_10_16,0.32580000000000003
archangelskoe,114,2019_10_16,0.2287
archangelskoe,115,2019_10_16,0.2331
archangelskoe,116,2019_10_16,0.3678
archangelskoe,117,2019_10_16,0.4256
archangelskoe,118,2019_10_16,0.4532000000000001
archangelskoe,119,2019_10_16,0.488
archangelskoe,120,2019_10_16,0.30960000000000004
archangelskoe,121,2019_10_16,0.32320000000000004
archangelskoe,122,2019_10_16,0.31
archangelskoe,123,2019_10_16,0.25780000000000003
archangelskoe,124,2019_10_16,0.34840000000000004
archangelskoe,125,2019_10_16,0.2664
archangelskoe,126,2019_10_16,0.34990000000000004
archangelskoe,127,2019_10_16,0.3817
archangelskoe,128,2019_10_16,0.3674
archangelskoe,129,2019_10_16,0.3598
archangelskoe,130,2019_10_16,0.4471
archangelskoe,131,2019_10_16,0.4047
